"id","nct_id","name","removed"
38705803,"NCT03355742","Spain",FALSE
38705804,"NCT03355742","Switzerland",FALSE
38705805,"NCT03355742","Taiwan",FALSE
38705806,"NCT03355742","United Kingdom",FALSE
38506506,"NCT03356145","United States",FALSE
38880305,"NCT03356561","United States",FALSE
38738299,"NCT03356691","Brazil",FALSE
38448329,"NCT03356860","Belgium",FALSE
38396977,"NCT03356912","Italy",FALSE
38723205,"NCT03357003","France",FALSE
38431037,"NCT03357120","France",FALSE
38754118,"NCT03357354","France",FALSE
39083016,"NCT03357484","Lithuania",FALSE
38844830,"NCT03357848","Brazil",FALSE
38488576,"NCT03357861","Belgium",FALSE
38488577,"NCT03357861","France",FALSE
38777422,"NCT03357965","Turkey",FALSE
38480400,"NCT03358433","Spain",FALSE
38559212,"NCT03358511","United States",FALSE
38412950,"NCT03358563","United States",FALSE
38838795,"NCT03358680","China",FALSE
38826592,"NCT03359486","Nepal",FALSE
38805013,"NCT03359759","France",FALSE
39040811,"NCT03360565","France",FALSE
38772117,"NCT03360591","Italy",FALSE
38877222,"NCT03360669","Canada",FALSE
38677061,"NCT03360695","United States",FALSE
38595727,"NCT03360773","Spain",FALSE
38618628,"NCT03360981","Italy",FALSE
38519709,"NCT03361098","Netherlands",FALSE
38427866,"NCT03361215","Germany",FALSE
38856250,"NCT03361241","Brazil",FALSE
38680793,"NCT03361566","Germany",FALSE
38531950,"NCT03361605","United States",FALSE
38998297,"NCT03361800","United States",FALSE
38419602,"NCT03362359","Austria",FALSE
38419603,"NCT03362359","Germany",FALSE
38949383,"NCT03362788","Greece",FALSE
38485479,"NCT03363529","Denmark",FALSE
38711129,"NCT03363581","Ireland",FALSE
38568481,"NCT03363750","United States",FALSE
38809487,"NCT03363776","United States",FALSE
38809488,"NCT03363776","Canada",FALSE
38864784,"NCT03363906","United States",FALSE
38486385,"NCT03363984","United Kingdom",FALSE
38404030,"NCT03364205","Turkey",FALSE
38638494,"NCT03364335","United States",FALSE
38811500,"NCT03364374","United States",FALSE
38960800,"NCT03364413","United States",FALSE
38698740,"NCT03364985","Korea, Republic of",FALSE
38411983,"NCT03365076","Norway",FALSE
38727401,"NCT03365297","United Kingdom",FALSE
39058184,"NCT03365492","Spain",FALSE
38840917,"NCT03365518","Canada",FALSE
38670005,"NCT03365531","United States",FALSE
39087605,"NCT03365596","Korea, Republic of",FALSE
38473387,"NCT03365895","United States",FALSE
38695827,"NCT03365973","China",FALSE
38604988,"NCT03366129","United States",FALSE
38506783,"NCT03366233","Belgium",FALSE
38672311,"NCT03366649","United States",FALSE
38872319,"NCT03366753","Korea, Republic of",FALSE
38742442,"NCT03366792","United States",FALSE
38614779,"NCT03366844","United States",FALSE
38671482,"NCT03367091","Belgium",FALSE
38699790,"NCT03367286","China",FALSE
38545876,"NCT03367429","United States",FALSE
39020945,"NCT03367468","Turkey",FALSE
38681236,"NCT03367676","China",FALSE
38759991,"NCT03367689","Spain",FALSE
38987475,"NCT03367767","United States",FALSE
38797542,"NCT03367819","United States",FALSE
38797543,"NCT03367819","France",FALSE
38797544,"NCT03367819","Italy",FALSE
38797545,"NCT03367819","Taiwan",FALSE
38797546,"NCT03367819","United Kingdom",FALSE
38465444,"NCT03368378","Italy",FALSE
38871427,"NCT03368417","Singapore",FALSE
38606598,"NCT03368859","United States",FALSE
38606599,"NCT03368859","Belgium",FALSE
38606600,"NCT03368859","Canada",FALSE
38606601,"NCT03368859","Korea, Republic of",FALSE
38606602,"NCT03368859","Spain",FALSE
38606603,"NCT03368859","Taiwan",FALSE
38562964,"NCT03368950","United Kingdom",FALSE
38588589,"NCT03369145","United Kingdom",FALSE
38429372,"NCT03369184","Sweden",FALSE
38982745,"NCT03369418","United States",FALSE
38413799,"NCT03369548","United Kingdom",FALSE
38669256,"NCT03369925","United States",FALSE
38772745,"NCT03370016","United States",FALSE
38703109,"NCT03370484","United Kingdom",FALSE
38583127,"NCT03370497","United Kingdom",FALSE
38632219,"NCT03370991","United States",FALSE
38516123,"NCT03371121","Italy",FALSE
38531706,"NCT03371147","United States",FALSE
38719654,"NCT03371290","Brazil",FALSE
38521768,"NCT03371368","United States",FALSE
38642496,"NCT03371732","France",FALSE
39034565,"NCT03371771","United States",FALSE
38412136,"NCT03371810","Germany",FALSE
38412137,"NCT03371810","Netherlands",FALSE
38412138,"NCT03371810","Spain",FALSE
38412139,"NCT03371810","United Kingdom",FALSE
38521969,"NCT03371823","United States",FALSE
38504737,"NCT03371849","Korea, Republic of",FALSE
38412526,"NCT03371940","United States",FALSE
38684836,"NCT03372018","United States",FALSE
39056077,"NCT03372044","Belgium",FALSE
38592169,"NCT03372239","Canada",FALSE
38994750,"NCT03372785","China",FALSE
38564667,"NCT03372850","Korea, Republic of",FALSE
39017933,"NCT03372902","United States",FALSE
38671019,"NCT03373006","United States",FALSE
38644185,"NCT03373110","United States",FALSE
38728677,"NCT03373162","United States",FALSE
38508675,"NCT03373500","United Kingdom",FALSE
38903317,"NCT03373513","Denmark",FALSE
38670692,"NCT03374059","Turkey",FALSE
38814369,"NCT03374215","United States",FALSE
38766854,"NCT03374241","United States",FALSE
39096948,"NCT03374826","Netherlands",FALSE
39069614,"NCT03374878","Denmark",FALSE
38906120,"NCT03374956","United States",FALSE
38675670,"NCT03374982","United States",FALSE
38928121,"NCT03375086","United States",FALSE
39080572,"NCT03375411","Mexico",FALSE
38731397,"NCT03375463","United States",FALSE
39056688,"NCT03375606","Netherlands",FALSE
39056689,"NCT03375606","United Kingdom",FALSE
39000985,"NCT03375788","United States",FALSE
39078260,"NCT03375801","Netherlands",FALSE
39041444,"NCT03375827","United States",FALSE
38726937,"NCT03375853","United States",FALSE
38478735,"NCT03375892","United States",FALSE
39078563,"NCT03375918","United States",FALSE
38721702,"NCT03376165","France",FALSE
39088661,"NCT03376178","Switzerland",FALSE
38818253,"NCT03376308","Turkey",FALSE
38668529,"NCT03376360","France",FALSE
38433897,"NCT03376503","Vietnam",FALSE
38765915,"NCT03376542","Brazil",FALSE
38597357,"NCT03376633","United States",FALSE
38517343,"NCT03376698","Japan",FALSE
38608714,"NCT03376828","Turkey",FALSE
38793563,"NCT03376893","United States",FALSE
38445530,"NCT03377075","Hungary",FALSE
38691165,"NCT03377387","United States",FALSE
38598367,"NCT03377634","United States",FALSE
38934307,"NCT03377816","Israel",FALSE
38720544,"NCT03377881","Sweden",FALSE
38578103,"NCT03377907","Egypt",FALSE
38551189,"NCT03378505","United States",FALSE
38933201,"NCT03378544","Kenya",FALSE
38602647,"NCT03378570","United States",FALSE
39103392,"NCT03378596","Brazil",FALSE
39047772,"NCT03378765","United States",FALSE
38964766,"NCT03378856","Canada",FALSE
38506930,"NCT03378895","France",FALSE
38888941,"NCT03378934","China",FALSE
39066153,"NCT03379532","United States",FALSE
39066154,"NCT03379532","Switzerland",FALSE
38942530,"NCT03379857","France",FALSE
38796831,"NCT03380065","Oman",FALSE
38673981,"NCT03380091","United States",FALSE
38620838,"NCT03380117","United States",FALSE
38735924,"NCT03380247","France",FALSE
38885289,"NCT03380481","China",FALSE
38671704,"NCT03380806","Canada",FALSE
38985544,"NCT03380897","Finland",FALSE
39097872,"NCT03380923","United States",FALSE
38612342,"NCT03380949","Germany",FALSE
39039427,"NCT03381105","Norway",FALSE
38915372,"NCT03381326","Italy",FALSE
38746912,"NCT03381586","United States",FALSE
39031838,"NCT03381742","China",FALSE
38865113,"NCT03381872","Korea, Republic of",FALSE
38898472,"NCT03382171","Netherlands",FALSE
39017998,"NCT03382340","United States",FALSE
39017999,"NCT03382340","Australia",FALSE
38593052,"NCT03382509","Netherlands",FALSE
39075049,"NCT03382522","France",FALSE
38414010,"NCT03382782","United States",FALSE
39014213,"NCT03383016","Canada",FALSE
38837802,"NCT03383094","United States",FALSE
39071098,"NCT03383107","United States",FALSE
38856187,"NCT03383224","United States",FALSE
39019709,"NCT03383341","United States",FALSE
38731906,"NCT03383354","Canada",FALSE
39030747,"NCT03383653","Indonesia",FALSE
38514651,"NCT03383809","United Kingdom",FALSE
38811727,"NCT03383835","United States",FALSE
38645149,"NCT03384108","United States",FALSE
39004778,"NCT03384134","United States",FALSE
38539576,"NCT03384160","Brazil",FALSE
38928225,"NCT03384186","United Kingdom",FALSE
38672000,"NCT03384316","United States",FALSE
38601229,"NCT03384329","Russian Federation",FALSE
38615130,"NCT03384511","China",FALSE
38515842,"NCT03384771","United States",FALSE
38488597,"NCT03385031","Netherlands",FALSE
38739712,"NCT03385135","Tunisia",FALSE
38536761,"NCT03385590","Malawi",FALSE
38986307,"NCT03385655","Canada",FALSE
38660002,"NCT03386006","United States",FALSE
39027585,"NCT03386045","Australia",FALSE
38640593,"NCT03386331","India",FALSE
39009717,"NCT03386383","United States",FALSE
38828365,"NCT03386396","United States",FALSE
39056597,"NCT03386448","United States",FALSE
38393094,"NCT03386617","Hong Kong",FALSE
38912437,"NCT03386773","United States",FALSE
38627180,"NCT03386812","United States",FALSE
38709952,"NCT03387033","United States",FALSE
38688833,"NCT03387267","United States",FALSE
38688834,"NCT03387267","Finland",FALSE
39017013,"NCT03387527","United States",FALSE
38536075,"NCT03387553","United States",FALSE
38491238,"NCT03387826","Greece",FALSE
38649668,"NCT03387891","Germany",FALSE
39008542,"NCT03388164","United States",FALSE
38992762,"NCT03388346","United States",FALSE
38813700,"NCT03388606","United States",FALSE
39081452,"NCT03388619","United States",FALSE
38891118,"NCT03388788","United States",FALSE
38656419,"NCT03389269","Denmark",FALSE
38515001,"NCT03389451","United States",FALSE
39087581,"NCT03389464","Germany",FALSE
38800052,"NCT03389503","Korea, Republic of",FALSE
38588683,"NCT03390179","France",FALSE
38879422,"NCT03390192","Korea, Republic of",FALSE
38546712,"NCT03390218","United States",FALSE
39058386,"NCT03390816","France",FALSE
38510245,"NCT03390933","United States",FALSE
38860806,"NCT03391102","Brazil",FALSE
38746567,"NCT03391115","United States",FALSE
38577753,"NCT03391271","Belgium",FALSE
38556338,"NCT03392025","Iran, Islamic Republic of",FALSE
38920473,"NCT03392181","United States",FALSE
38606124,"NCT03392233","China",FALSE
38765536,"NCT03392493","Taiwan",FALSE
38948498,"NCT03392883","Colombia",FALSE
38686375,"NCT03393039","United States",FALSE
38628967,"NCT03393052","Greece",FALSE
38414436,"NCT03393195","United States",FALSE
38729346,"NCT03393208","China",FALSE
38610241,"NCT03393351","Germany",FALSE
39032462,"NCT03393533","Brazil",FALSE
39072434,"NCT03393546","United States",FALSE
39072288,"NCT03393741","United States",FALSE
38618807,"NCT03393845","United States",FALSE
38710905,"NCT03393858","China",FALSE
38763069,"NCT03393871","Netherlands",FALSE
38444791,"NCT03393910","United States",FALSE
38513572,"NCT03394183","Canada",FALSE
39081317,"NCT03394287","China",FALSE
38603870,"NCT03394339","Canada",FALSE
38790876,"NCT03394469","France",FALSE
39078533,"NCT03394482","United Kingdom",FALSE
38600519,"NCT03394638","Netherlands",FALSE
38445719,"NCT03394664","United States",FALSE
38929278,"NCT03394742","Finland",FALSE
38441529,"NCT03394963","Ethiopia",FALSE
38656258,"NCT03395067","Spain",FALSE
39027460,"NCT03395119","United States",FALSE
38655136,"NCT03395327","France",FALSE
38693668,"NCT03395509","Denmark",FALSE
38982757,"NCT03395899","United Kingdom",FALSE
38539974,"NCT03395977","Belgium",FALSE
38516658,"NCT03396211","United States",FALSE
38632381,"NCT03396250","United States",FALSE
38925470,"NCT03396302","Spain",FALSE
38958722,"NCT03396510","United States",FALSE
38723202,"NCT03396523","China",FALSE
38804478,"NCT03396653","United States",FALSE
38765869,"NCT03396666","France",FALSE
38990156,"NCT03396796","China",FALSE
38461304,"NCT03396835","United States",FALSE
38470225,"NCT03396848","Canada",FALSE
38757914,"NCT03396874","United States",FALSE
38738675,"NCT03396939","Norway",FALSE
39083629,"NCT03397082","Panama",FALSE
38456083,"NCT03397160","United States",FALSE
38940107,"NCT03397524","United States",FALSE
38668259,"NCT03397966","United States",FALSE
38865443,"NCT03398096","China",FALSE
38857261,"NCT03398473","United States",FALSE
38562275,"NCT03398525","France",FALSE
38753749,"NCT03398590","United States",FALSE
39055313,"NCT03398785","China",FALSE
38487990,"NCT03398876","Japan",FALSE
38566807,"NCT03399097","Israel",FALSE
38424197,"NCT03399162","Canada",FALSE
39018684,"NCT03399929","United States",FALSE
38758110,"NCT03399994","Italy",FALSE
38817989,"NCT03400150","United States",FALSE
38817990,"NCT03400150","Israel",FALSE
38817991,"NCT03400150","Netherlands",FALSE
38817992,"NCT03400150","Poland",FALSE
38817993,"NCT03400150","Portugal",FALSE
38817994,"NCT03400150","United Kingdom",FALSE
38641328,"NCT03400215","United States",FALSE
38472734,"NCT03400254","United States",FALSE
38555272,"NCT03400332","United States",FALSE
38555273,"NCT03400332","Australia",FALSE
38555274,"NCT03400332","Belgium",FALSE
38555275,"NCT03400332","Canada",FALSE
38555276,"NCT03400332","France",FALSE
38555277,"NCT03400332","Germany",FALSE
38555278,"NCT03400332","Italy",FALSE
38555279,"NCT03400332","Poland",FALSE
38555280,"NCT03400332","Spain",FALSE
38555281,"NCT03400332","Sweden",FALSE
38555282,"NCT03400332","Switzerland",FALSE
38555283,"NCT03400332","United Kingdom",FALSE
38472715,"NCT03400488","United States",FALSE
39045111,"NCT03400514","China",FALSE
39048762,"NCT03400995","United Kingdom",FALSE
38662353,"NCT03401216","Russian Federation",FALSE
38478367,"NCT03401320","Czechia",FALSE
38612749,"NCT03401489","United States",FALSE
39049397,"NCT03401762","United States",FALSE
38575778,"NCT03402529","Sweden",FALSE
38772512,"NCT03402555","United States",FALSE
38772513,"NCT03402555","Singapore",FALSE
38731893,"NCT03402906","United States",FALSE
38571167,"NCT03402984","Belgium",FALSE
38588509,"NCT03402997","Switzerland",FALSE
38867682,"NCT03403049","United States",FALSE
38867683,"NCT03403049","China",FALSE
38414897,"NCT03403348","United Kingdom",FALSE
38976403,"NCT03403439","Germany",FALSE
38477284,"NCT03403478","Brazil",FALSE
38902972,"NCT03403790","Japan",FALSE
38698731,"NCT03403920","Turkey",FALSE
38802818,"NCT03404037","Egypt",FALSE
38910824,"NCT03404180","United States",FALSE
39012621,"NCT03404752","Argentina",FALSE
38913035,"NCT03404882","Canada",FALSE
38590952,"NCT03404999","United States",FALSE
38866536,"NCT03405311","United States",FALSE
38552334,"NCT03405441","Netherlands",FALSE
38634866,"NCT03405493","United Kingdom",FALSE
38820647,"NCT03405506","China",FALSE
38964535,"NCT03405519","United Kingdom",FALSE
38537856,"NCT03405675","Singapore",FALSE
38485620,"NCT03406169","United States",FALSE
38555413,"NCT03406260","United States",FALSE
39075708,"NCT03406351","United States",FALSE
38705042,"NCT03406689","Greece",FALSE
38741928,"NCT03406845","Canada",FALSE
38880834,"NCT03406975","United States",FALSE
38442165,"NCT03407040","United States",FALSE
38394465,"NCT03407352","United States",FALSE
38764357,"NCT03407430","United States",FALSE
38837529,"NCT03407547","Belgium",FALSE
39075716,"NCT03407768","Canada",FALSE
38897246,"NCT03407833","United States",FALSE
38737195,"NCT03407963","France",FALSE
38402332,"NCT03408717","United States",FALSE
38402333,"NCT03408717","Singapore",FALSE
38972479,"NCT03408964","Switzerland",FALSE
38532191,"NCT03408977","Spain",FALSE
38920143,"NCT03408990","Croatia",FALSE
38997284,"NCT03409016","United States",FALSE
38906139,"NCT03409198","Belgium",FALSE
38906140,"NCT03409198","Norway",FALSE
38786940,"NCT03409354","Singapore",FALSE
38837046,"NCT03409445","Switzerland",FALSE
38523087,"NCT03409731","Japan",FALSE
38611363,"NCT03410147","Belgium",FALSE
38472918,"NCT03410446","Canada",FALSE
38830254,"NCT03410472","United States",FALSE
38442987,"NCT03410485","Canada",FALSE
39092494,"NCT03410979","Netherlands",FALSE
38479859,"NCT03411174","China",FALSE
38629955,"NCT03411213","United Kingdom",FALSE
38666072,"NCT03411356","United States",FALSE
38973901,"NCT03411421","United Kingdom",FALSE
39079927,"NCT03411681","United States",FALSE
38612479,"NCT03412227","United States",FALSE
38985996,"NCT03412344","China",FALSE
38963212,"NCT03412383","China",FALSE
38767763,"NCT03412786","Denmark",FALSE
38823835,"NCT03412877","United States",FALSE
39090822,"NCT03412916","United States",FALSE
38911931,"NCT03412955","Singapore",FALSE
38911932,"NCT03412955","Taiwan",FALSE
38440031,"NCT03412981","United States",FALSE
38993248,"NCT03413007","Italy",FALSE
38980193,"NCT03413124","United States",FALSE
38520068,"NCT03413215","Singapore",FALSE
39095029,"NCT03413332","United States",FALSE
38714391,"NCT03413631","Finland",FALSE
38966028,"NCT03413670","China",FALSE
38868394,"NCT03413735","United States",FALSE
39080633,"NCT03413813","Spain",FALSE
38491033,"NCT03413826","United States",FALSE
38634955,"NCT03414008","Germany",FALSE
38680002,"NCT03414099","Malaysia",FALSE
38405964,"NCT03414138","United States",FALSE
38964296,"NCT03414294","Australia",FALSE
38854552,"NCT03414333","Italy",FALSE
38531715,"NCT03414385","United States",FALSE
38673789,"NCT03414606","China",FALSE
38469426,"NCT03414658","United States",FALSE
38783740,"NCT03414684","United States",FALSE
38719583,"NCT03414749","United States",FALSE
38625818,"NCT03414840","Korea, Republic of",FALSE
38563762,"NCT03415126","United States",FALSE
38690452,"NCT03415139","United States",FALSE
38396110,"NCT03415620","Singapore",FALSE
38791354,"NCT03415646","Turkey",FALSE
38537769,"NCT03415737","Turkey",FALSE
38823352,"NCT03415789","Spain",FALSE
38840228,"NCT03416010","United States",FALSE
38592185,"NCT03416283","United States",FALSE
38631715,"NCT03416738","United States",FALSE
38466990,"NCT03416842","United States",FALSE
38830028,"NCT03417024","United States",FALSE
38499110,"NCT03417115","Germany",FALSE
39086534,"NCT03417388","United States",FALSE
39086535,"NCT03417388","Puerto Rico",FALSE
38703763,"NCT03417622","Egypt",FALSE
38837873,"NCT03418194","China",FALSE
38881826,"NCT03418207","China",FALSE
38465296,"NCT03418324","United States",FALSE
38506368,"NCT03418701","United States",FALSE
39085686,"NCT03418909","Denmark",FALSE
38625407,"NCT03419026","France",FALSE
38565440,"NCT03419039","Norway",FALSE
38709568,"NCT03419195","United States",FALSE
38464835,"NCT03419325","Puerto Rico",FALSE
39022258,"NCT03419585","United States",FALSE
38898481,"NCT03419624","Germany",FALSE
38667452,"NCT03419741","United States",FALSE
38496823,"NCT03419754","United States",FALSE
38593417,"NCT03419858","United States",FALSE
38738308,"NCT03420092","United Kingdom",FALSE
38961226,"NCT03420105","France",FALSE
38630469,"NCT03420131","Germany",FALSE
38979207,"NCT03420547","Singapore",FALSE
38759360,"NCT03420612","China",FALSE
38576942,"NCT03420690","France",FALSE
38882394,"NCT03421080","Canada",FALSE
38650782,"NCT03421509","Turkey",FALSE
38985442,"NCT03421522","Canada",FALSE
38776786,"NCT03421795","Canada",FALSE
38768026,"NCT03421808","United States",FALSE
38402868,"NCT03422003","United States",FALSE
38873288,"NCT03422185","Malawi",FALSE
38740257,"NCT03422380","United States",FALSE
38530988,"NCT03422575","Indonesia",FALSE
38567147,"NCT03422679","United States",FALSE
38567148,"NCT03422679","France",FALSE
38567149,"NCT03422679","Germany",FALSE
38567150,"NCT03422679","Korea, Republic of",FALSE
38567151,"NCT03422679","Spain",FALSE
38567152,"NCT03422679","Switzerland",FALSE
38879998,"NCT03422718","United States",FALSE
38899975,"NCT03422887","China",FALSE
39000764,"NCT03422900","Spain",FALSE
38852682,"NCT03423212","United States",FALSE
38933834,"NCT03423238","United States",FALSE
38930326,"NCT03423303","Finland",FALSE
38923186,"NCT03423433","United Kingdom",FALSE
39087102,"NCT03424031","France",FALSE
38662930,"NCT03424213","United States",FALSE
38690020,"NCT03424382","United States",FALSE
38919079,"NCT03424395","United States",FALSE
38766111,"NCT03424512","United Kingdom",FALSE
38695138,"NCT03424694","Canada",FALSE
39087888,"NCT03424837","United States",FALSE
38760325,"NCT03424850","United States",FALSE
38739569,"NCT03424915","United States",FALSE
38938957,"NCT03424993","United States",FALSE
38673926,"NCT03425240","Greece",FALSE
38825491,"NCT03425578","Canada",FALSE
39059554,"NCT03425877","Italy",FALSE
38460683,"NCT03425890","Singapore",FALSE
39089272,"NCT03425929","Germany",FALSE
38795608,"NCT03426111","Spain",FALSE
38594807,"NCT03426176","China",FALSE
38418404,"NCT03426202","China",FALSE
38468842,"NCT03426228","United Arab Emirates",FALSE
38500815,"NCT03426709","Spain",FALSE
39006485,"NCT03426748","Canada",FALSE
39030577,"NCT03426982","China",FALSE
38668118,"NCT03427528","United States",FALSE
38506471,"NCT03427645","United States",FALSE
39083324,"NCT03427736","United States",FALSE
39083325,"NCT03427736","Canada",FALSE
38636961,"NCT03427749","Belgium",FALSE
38636962,"NCT03427749","Canada",FALSE
38636963,"NCT03427749","Germany",FALSE
38636964,"NCT03427749","Japan",FALSE
38636965,"NCT03427749","Singapore",FALSE
38667458,"NCT03427762","Hungary",FALSE
38697291,"NCT03428048","United States",FALSE
38442251,"NCT03428061","Netherlands",FALSE
38643598,"NCT03428256","United Kingdom",FALSE
38901683,"NCT03428347","Russian Federation",FALSE
38843184,"NCT03428399","United States",FALSE
38744130,"NCT03428542","Sweden",FALSE
38883167,"NCT03428555","Canada",FALSE
38945823,"NCT03428581","United States",FALSE
38481583,"NCT03428698","Italy",FALSE
39069909,"NCT03428789","Netherlands",FALSE
38526935,"NCT03428906","China",FALSE
38857442,"NCT03429101","United States",FALSE
38822121,"NCT03429244","United States",FALSE
38704264,"NCT03429296","France",FALSE
38680261,"NCT03429465","United States",FALSE
38725992,"NCT03429634","China",FALSE
38673843,"NCT03429894","Belgium",FALSE
38673844,"NCT03429894","Italy",FALSE
38586217,"NCT03429946","United States",FALSE
38474938,"NCT03429972","Singapore",FALSE
38939892,"NCT03430024","United Kingdom",FALSE
38578829,"NCT03430115","United States",FALSE
38421318,"NCT03430141","United States",FALSE
38975342,"NCT03430232","Netherlands",FALSE
38712922,"NCT03430375","United States",FALSE
39103692,"NCT03430466","Japan",FALSE
38822667,"NCT03430479","Japan",FALSE
38842726,"NCT03430492","Sweden",FALSE
38830013,"NCT03430661","United States",FALSE
38665904,"NCT03430726","Canada",FALSE
38977236,"NCT03430960","United States",FALSE
38822047,"NCT03431025","United States",FALSE
38741722,"NCT03431493","United States",FALSE
38530155,"NCT03431753","Denmark",FALSE
38805912,"NCT03431831","United States",FALSE
38610775,"NCT03431948","United States",FALSE
38879188,"NCT03432429","United Kingdom",FALSE
38990359,"NCT03432507","Israel",FALSE
38720514,"NCT03432897","United States",FALSE
38661294,"NCT03432936","United States",FALSE
38699354,"NCT03433118","United Kingdom",FALSE
38834375,"NCT03433313","United States",FALSE
38834376,"NCT03433313","Belarus",FALSE
38834377,"NCT03433313","Chile",FALSE
38834378,"NCT03433313","Colombia",FALSE
38834379,"NCT03433313","Georgia",FALSE
38834380,"NCT03433313","India",FALSE
38834381,"NCT03433313","Korea, Republic of",FALSE
38834382,"NCT03433313","Russian Federation",FALSE
38834383,"NCT03433313","South Africa",FALSE
38834384,"NCT03433313","Taiwan",FALSE
38834385,"NCT03433313","Ukraine",FALSE
39101407,"NCT03433456","United States",FALSE
38995616,"NCT03433651","United States",FALSE
38461484,"NCT03433950","United States",FALSE
39049301,"NCT03434574","United Kingdom",FALSE
38676421,"NCT03434665","Canada",FALSE
39093742,"NCT03434756","Spain",FALSE
38861533,"NCT03435055","United States",FALSE
38998789,"NCT03435211","United States",FALSE
38831276,"NCT03435224","United States",FALSE
39061143,"NCT03435445","Brazil",FALSE
38512888,"NCT03436030","Sweden",FALSE
38840235,"NCT03436069","France",FALSE
38604820,"NCT03436264","Israel",FALSE
39016056,"NCT03436290","United States",FALSE
38802477,"NCT03436654","United States",FALSE
39041549,"NCT03436810","Myanmar",FALSE
38407856,"NCT03437005","United States",FALSE
38645984,"NCT03437044","United States",FALSE
39058437,"NCT03437096","Turkey",FALSE
38596517,"NCT03437447","Mexico",FALSE
38424006,"NCT03437590","Belgium",FALSE
38458503,"NCT03437642","Italy",FALSE
38538124,"NCT03437681","United States",FALSE
38725217,"NCT03437694","United States",FALSE
38787687,"NCT03437837","China",FALSE
38851945,"NCT03438201","Brazil",FALSE
38785765,"NCT03438292","United States",FALSE
38695086,"NCT03438331","Hong Kong",FALSE
38826248,"NCT03438461","United States",FALSE
38541432,"NCT03438500","Germany",FALSE
38886085,"NCT03438656","United States",FALSE
38502750,"NCT03438968","United States",FALSE
38589609,"NCT03439033","United States",FALSE
38929307,"NCT03439046","Italy",FALSE
38823282,"NCT03439540","Poland",FALSE
39061823,"NCT03439553","Israel",FALSE
39004219,"NCT03439735","United States",FALSE
38628715,"NCT03439748","United States",FALSE
38532634,"NCT03439813","United Kingdom",FALSE
38796008,"NCT03440229","United States",FALSE
38867125,"NCT03440320","United States",FALSE
38675772,"NCT03440398","Italy",FALSE
38925680,"NCT03440554","United States",FALSE
38857345,"NCT03440619","United States",FALSE
38419140,"NCT03440684","Turkey",FALSE
39096648,"NCT03440879","Norway",FALSE
38515502,"NCT03440983","France",FALSE
38524584,"NCT03441100","United States",FALSE
38524585,"NCT03441100","Germany",FALSE
38566696,"NCT03441334","United States",FALSE
38665511,"NCT03441399","United States",FALSE
38742877,"NCT03441451","Australia",FALSE
38496820,"NCT03441464","United States",FALSE
38926864,"NCT03441529","Belgium",FALSE
38656134,"NCT03441594","United States",FALSE
38465628,"NCT03441763","Saudi Arabia",FALSE
38611906,"NCT03442127","United States",FALSE
38951559,"NCT03442257","Sweden",FALSE
38827568,"NCT03442478","Canada",FALSE
38584250,"NCT03442543","Egypt",FALSE
39077579,"NCT03442621","United States",FALSE
38808041,"NCT03442686","United States",FALSE
38417946,"NCT03442712","Hong Kong",FALSE
39028375,"NCT03442868","United States",FALSE
38443911,"NCT03442920","Turkey",FALSE
38545930,"NCT03443050","Spain",FALSE
38469206,"NCT03443453","United States",FALSE
38923051,"NCT03443635","United States",FALSE
38502113,"NCT03443739","Germany",FALSE
38490563,"NCT03443999","Netherlands",FALSE
38503940,"NCT03444155","Austria",FALSE
38863668,"NCT03444207","Poland",FALSE
38847809,"NCT03444259","Finland",FALSE
38797685,"NCT03444662","United States",FALSE
38884170,"NCT03444688","Singapore",FALSE
38863325,"NCT03444844","United States",FALSE
38872944,"NCT03445169","United States",FALSE
39072533,"NCT03445338","United States",FALSE
38961586,"NCT03445390","United States",FALSE
38709114,"NCT03445559","United States",FALSE
38852695,"NCT03446092","United Kingdom",FALSE
38430671,"NCT03446105","United States",FALSE
38992277,"NCT03446235","United States",FALSE
38703813,"NCT03446274","United Kingdom",FALSE
38851411,"NCT03446378","Brazil",FALSE
38635921,"NCT03446430","France",FALSE
38752360,"NCT03446599","United States",FALSE
38925949,"NCT03446963","United Kingdom",FALSE
38874639,"NCT03447145","China",FALSE
38760608,"NCT03447340","Nepal",FALSE
38443229,"NCT03447379","Korea, Republic of",FALSE
38400884,"NCT03447418","France",FALSE
38690305,"NCT03447470","United Kingdom",FALSE
38809027,"NCT03447561","Belgium",FALSE
38967858,"NCT03447847","Italy",FALSE
38760000,"NCT03447886","United States",FALSE
38565267,"NCT03447938","United States",FALSE
38565268,"NCT03447938","Belgium",FALSE
38565269,"NCT03447938","Canada",FALSE
38565270,"NCT03447938","China",FALSE
38565271,"NCT03447938","Germany",FALSE
38565272,"NCT03447938","India",FALSE
38565273,"NCT03447938","Japan",FALSE
38565274,"NCT03447938","Singapore",FALSE
38565275,"NCT03447938","Taiwan",FALSE
38427349,"NCT03448159","Canada",FALSE
38844132,"NCT03448172","United States",FALSE
39085597,"NCT03448185","United States",FALSE
38575010,"NCT03448250","Germany",FALSE
38591580,"NCT03449264","France",FALSE
39103544,"NCT03449303","United States",FALSE
38832714,"NCT03449394","Hong Kong",FALSE
38990091,"NCT03449511","United States",FALSE
38573744,"NCT03449589","Sweden",FALSE
38796557,"NCT03449732","Belgium",FALSE
