,nct_id,start_date,phase,year,BreastCancer,ProstateCancer,Stroke,HeartFailure,Pain,Obesity,Cancer,Depression,Hypertension,Anxiety,UnitedStates,Canada,China,France,Germany,UnitedKingdom,Korea,Italy,Spain,Turkey
9524,NCT05534867,2022/11/11,NA,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9525,NCT05535179,2019/4/1,PHASE2,2019,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9526,NCT05535192,2023/3/20,NA,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9527,NCT05535257,2022/9/26,NA,2022,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9528,NCT05535491,2018/1/1,NA,2018,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9529,NCT05535504,2022/9/30,NA,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9530,NCT05535595,2019/11/6,PHASE4,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9531,NCT05536804,2023/2/8,PHASE2,2023,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9532,NCT05537233,2023/4/11,PHASE2,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9533,NCT05537311,2022/7/27,NA,2022,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
9534,NCT05537467,2022/9/13,NA,2022,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9535,NCT05538039,2022/9/16,NA,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9536,NCT05538572,2022/12/27,PHASE1,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9537,NCT05539131,2022/11/4,NA,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9538,NCT05539820,2022/6/10,NA,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9539,NCT05540041,2022/10/18,NA,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9540,NCT05540067,2023/1/25,PHASE2,2023,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
9541,NCT05540106,2023/8/1,NA,2023,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9542,NCT05540392,2022/9/9,PHASE1/PHASE2,2022,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9543,NCT05540587,2022/5/20,PHASE2,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9544,NCT05540912,2022/9/15,PHASE1,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9545,NCT05541003,2023/1/6,PHASE2,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9546,NCT05541068,2020/2/26,NA,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9547,NCT05541406,2022/9/14,NA,2022,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
9548,NCT05541458,2022/9/13,NA,2022,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9549,NCT05541471,2022/9/22,PHASE1,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9550,NCT05541887,2023/8/30,NA,2023,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9551,NCT05542121,2022/6/1,NA,2022,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9552,NCT05542199,2022/9/13,NA,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9553,NCT05542537,2022/9/30,NA,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9554,NCT05543083,2023/6/2,NA,2023,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9555,NCT05543265,2022/11/3,NA,2022,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9556,NCT05543681,2022/10/11,PHASE2,2022,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
9557,NCT05543720,2022/10/17,NA,2022,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9558,NCT05543876,2022/10/1,NA,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9559,NCT05544357,2023/2/3,NA,2023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9560,NCT05544422,2022/10/15,NA,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9561,NCT05544708,2023/5/1,NA,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9562,NCT05545306,2023/6/6,NA,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9563,NCT05545501,2023/3/24,NA,2023,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9564,NCT05546216,2021/9/1,NA,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9565,NCT05546268,2022/10/12,PHASE1/PHASE2,2022,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9566,NCT05546450,2022/4/1,NA,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9567,NCT05546697,2023/2/13,NA,2023,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9568,NCT05547061,2021/4/12,PHASE1/PHASE2,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9569,NCT05547217,2022/9/19,NA,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9570,NCT05547594,2024/1/18,NA,2024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9571,NCT05547711,2022/10/15,NA,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9572,NCT05547932,2022/9/21,NA,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9573,NCT05548127,2023/2/23,PHASE1/PHASE2,2023,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
9574,NCT05548231,2022/10/24,PHASE1,2022,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9575,NCT05548244,2023/1/30,NA,2023,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9576,NCT05548413,2023/1/4,NA,2023,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9577,NCT05548582,2023/1/12,NA,2023,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9578,NCT05548634,2023/5/8,PHASE1,2023,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9579,NCT05548647,2022/7/26,PHASE4,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9580,NCT05549024,2022/8/16,EARLY_PHASE1,2022,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9581,NCT05549375,2021/8/4,NA,2021,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9582,NCT05549479,2022/12/1,NA,2022,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9583,NCT05549505,2023/2/15,PHASE2,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
9584,NCT05549518,2022/11/15,NA,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9585,NCT05549544,2022/7/18,NA,2022,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9586,NCT05550311,2022/11/15,NA,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9587,NCT05550610,2020/10/12,NA,2020,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9588,NCT05550948,2023/1/5,NA,2023,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9589,NCT05551091,2019/4/9,NA,2019,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9590,NCT05551858,2022/11/17,PHASE1/PHASE2,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9591,NCT05552053,2023/6/1,PHASE2/PHASE3,2023,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
9592,NCT05552664,2022/10/24,NA,2022,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9593,NCT05552742,2021/11/1,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9594,NCT05553184,2022/7/5,NA,2022,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9595,NCT05553223,2022/10/12,NA,2022,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9596,NCT05553327,2022/5/31,NA,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9597,NCT05553353,2024/12/3,NA,2024,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9598,NCT05553405,2024/1/1,PHASE1,2024,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9599,NCT05553626,2022/9/30,NA,2022,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9600,NCT05553925,2022/11/3,NA,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9601,NCT05553938,2023/8/4,PHASE1,2023,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9602,NCT05554211,2022/7/12,PHASE2,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9603,NCT05554536,2022/2/22,NA,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9604,NCT05554601,2023/7/17,NA,2023,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9605,NCT05554861,2022/9/20,NA,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9606,NCT05555056,2023/9/1,NA,2023,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
9607,NCT05555147,2022/9/1,NA,2022,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9608,NCT05555875,2023/6/7,NA,2023,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9609,NCT05555940,2022/10/1,NA,2022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9610,NCT05556200,2022/12/1,PHASE2,2022,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9611,NCT05556473,2022/9/29,PHASE1,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9612,NCT05556512,2022/10/11,PHASE3,2022,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
9613,NCT05556902,2022/8/2,NA,2022,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9614,NCT05557344,2021/4/21,PHASE4,2021,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9615,NCT05557604,2021/2/2,PHASE2,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9616,NCT05557643,2023/1/2,PHASE1,2023,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9617,NCT05558241,2023/1/1,NA,2023,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9618,NCT05558384,2023/3/22,NA,2023,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9619,NCT05558527,2024/9/30,NA,2024,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9620,NCT05558644,2023/8/3,NA,2023,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9621,NCT05558917,2022/9/7,NA,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9622,NCT05559021,2022/10/20,NA,2022,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9623,NCT05559255,2022/9/9,NA,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9624,NCT05559385,2022/1/2,NA,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9625,NCT05559749,2023/5/4,NA,2023,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
9626,NCT05559866,2022/11/18,NA,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9627,NCT05560074,2022/8/4,NA,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9628,NCT05560334,2022/9/8,PHASE2,2022,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9629,NCT05560464,2022/10/14,PHASE1,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9630,NCT05560685,2022/10/3,NA,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9631,NCT05560971,2022/11/1,NA,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9632,NCT05561244,2022/11/18,NA,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9633,NCT05561400,2023/4/24,NA,2023,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9634,NCT05561543,2024/1/1,NA,2024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9635,NCT05561556,2022/12/6,NA,2022,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9636,NCT05561595,2024/10/3,NA,2024,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9637,NCT05561933,2022/10/21,NA,2022,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
9638,NCT05562167,2023/3/31,PHASE2,2023,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9639,NCT05562427,2022/10/31,NA,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9640,NCT05563220,2023/1/24,PHASE1/PHASE2,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
9641,NCT05563792,2022/11/1,NA,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9642,NCT05563805,2022/9/7,NA,2022,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
9643,NCT05563857,2022/10/19,NA,2022,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
9644,NCT05564117,2022/10/11,PHASE3,2022,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
9645,NCT05564260,2020/1/1,NA,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9646,NCT05564533,2023/2/9,NA,2023,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9647,NCT05564572,2022/9/7,NA,2022,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9648,NCT05565534,2023/2/28,NA,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9649,NCT05565716,2023/8/21,NA,2023,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9650,NCT05566457,2020/1/1,PHASE2,2020,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9651,NCT05566691,2022/8/29,NA,2022,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9652,NCT05567679,2023/12/31,EARLY_PHASE1,2023,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9653,NCT05567796,2022/11/1,PHASE3,2022,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1
9654,NCT05568069,2023/4/12,NA,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9655,NCT05568550,2023/7/27,PHASE2,2023,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9656,NCT05569720,2022/4/25,PHASE1,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9657,NCT05569785,2023/3/1,NA,2023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9658,NCT05569811,2022/11/25,PHASE2,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9659,NCT05569837,2021/12/15,NA,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9660,NCT05570253,2022/10/3,PHASE2,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9661,NCT05570604,2017/5/17,NA,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9662,NCT05570721,2022/11/16,NA,2022,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9663,NCT05570773,2021/2/12,NA,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9664,NCT05571410,2023/1/9,NA,2023,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9665,NCT05571800,2022/5/1,NA,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9666,NCT05571813,2022/11/2,PHASE1,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9667,NCT05571865,2023/7/31,NA,2023,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9668,NCT05571878,2021/9/1,NA,2021,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9669,NCT05572814,2022/9/30,NA,2022,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9670,NCT05572957,2022/10/14,NA,2022,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9671,NCT05573555,2023/3/1,PHASE1/PHASE2,2023,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
9672,NCT05574647,2022/11/2,NA,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9673,NCT05574686,2023/2/1,NA,2023,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9674,NCT05574699,2023/4/30,NA,2023,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9675,NCT05574881,2022/9/1,PHASE1/PHASE2,2022,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9676,NCT05574907,2021/5/1,NA,2021,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9677,NCT05574920,2022/5/10,NA,2022,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9678,NCT05574972,2022/10/18,NA,2022,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9679,NCT05575128,2022/11/5,NA,2022,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
9680,NCT05575349,2022/12/12,NA,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9681,NCT05575375,2022/9/15,NA,2022,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9682,NCT05575453,2022/9/29,NA,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9683,NCT05576077,2023/1/17,PHASE1,2023,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9684,NCT05576129,2022/11/14,NA,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9685,NCT05576766,2022/10/31,NA,2022,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9686,NCT05577481,2023/7/10,PHASE2,2023,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9687,NCT05577819,2020/10/2,NA,2020,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9688,NCT05578079,2022/10/14,NA,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9689,NCT05578183,2022/12/31,NA,2022,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9690,NCT05578703,2022/11/9,NA,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9691,NCT05579197,2022/4/7,NA,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9692,NCT05579249,2023/1/19,PHASE4,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9693,NCT05579561,2022/5/11,NA,2022,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9694,NCT05579704,2022/11/23,NA,2022,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9695,NCT05579977,2022/10/27,PHASE2,2022,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9696,NCT05579990,2023/9/27,NA,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9697,NCT05580068,2022/11/10,NA,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9698,NCT05580081,2023/4/1,NA,2023,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9699,NCT05580289,2023/7/1,NA,2023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9700,NCT05580406,2023/4/13,NA,2023,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9701,NCT05582096,2022/11/11,PHASE1,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9702,NCT05582343,2023/4/17,NA,2023,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9703,NCT05582499,2022/11/1,PHASE2,2022,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9704,NCT05582759,2022/10/24,NA,2022,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9705,NCT05583422,2023/8/18,NA,2023,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9706,NCT05584111,2022/11/15,PHASE1,2022,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9707,NCT05584124,2023/4/10,NA,2023,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9708,NCT05584163,2020/10/1,NA,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9709,NCT05584319,2022/12/15,PHASE4,2022,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9710,NCT05584787,2021/5/1,NA,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9711,NCT05584826,2022/10/6,PHASE2,2022,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9712,NCT05585125,2024/2/7,PHASE4,2024,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9713,NCT05585190,2023/2/6,NA,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9714,NCT05585268,2022/10/3,NA,2022,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9715,NCT05585749,2022/9/5,NA,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9716,NCT05585775,2023/4/6,NA,2023,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9717,NCT05585788,2020/10/5,NA,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9718,NCT05585853,2024/1/15,NA,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9719,NCT05586269,2023/2/13,NA,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9720,NCT05586360,2024/3/11,PHASE2,2024,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9721,NCT05586386,2020/2/6,PHASE1,2020,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9722,NCT05587192,2022/11/10,NA,2022,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9723,NCT05587790,2022/5/9,NA,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9724,NCT05587855,2021/7/30,NA,2021,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9725,NCT05587972,2022/10/6,NA,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9726,NCT05588141,2023/5/16,PHASE1/PHASE2,2023,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9727,NCT05588414,2022/12/5,NA,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9728,NCT05588466,2021/6/9,NA,2021,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9729,NCT05588570,2022/9/23,NA,2022,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9730,NCT05588622,2022/9/6,NA,2022,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
9731,NCT05588687,2022/2/1,NA,2022,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9732,NCT05589155,2022/10/1,NA,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9733,NCT05589363,2024/11/30,PHASE4,2024,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9734,NCT05589402,2019/6/4,PHASE1,2019,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9735,NCT05589688,2024/4/9,PHASE1,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9736,NCT05589740,2022/7/13,NA,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9737,NCT05589857,2022/10/25,PHASE2,2022,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9738,NCT05589935,2022/11/22,NA,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9739,NCT05589948,2022/10/10,NA,2022,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
